id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
5885607,CDFmm,48.9256,-123.5821,83,9.4,16.9,2.4,14.5,1014,177,19.2,95.2,116,1941,3191,84,294,99,308,209,48,-18,34.3,663,310,-9999,73
2253510,CMAun,55.9118,-129.929306,1718,-1.8,7.8,-11.4,19.2,2977,697,2.8,11.2,1606,295,7217,1,92,182,240,59,2265,-41.5,25,290,0,12.7,70
4893621,CMAunp,50.849,-125.184196,1780,0.3,9.2,-7.9,17.1,3025,633,3.4,14.5,1133,422,6451,2,115,180,256,76,2028,-37.9,26.5,350,0,13.6,67
3719690,CMAwh,52.8004,-131.882904,890,3.9,11.4,-1.7,13.2,5582,1096,2.5,10.4,440,736,5141,7,207,144,283,139,1687,-25.6,28,349,0,-9999,81
5585664,CWHdm,49.7236,-123.8508,289,8.5,16.6,0.7,16,1776,393,10.4,42.3,174,1772,3514,71,272,110,302,191,140,-20.8,33.6,627,113,-9999,74
5446777,CWHds1,49.9127,-122.303596,585,6.8,16.4,-3.6,20,1404,331,12,49.7,387,1585,4118,61,220,133,285,152,325,-28.5,34.6,651,203,13.1,69
4096775,CWHds2,52.2305,-126.026398,592,5.1,15.2,-6.7,21.8,1065,237,14.1,64.1,635,1325,4719,33,181,151,265,114,421,-34.3,32.8,614,302,9.4,63
5746965,CWHmm1,49.4539,-125.186798,493,7,15.4,-1,16.4,2536,361,6.7,42.7,268,1466,4027,42,238,132,290,158,421,-23.9,33.1,612,142,-9999,72
5795898,CWHmm2,49.3353,-124.814903,811,5.8,14,-1.8,15.7,2462,309,6.4,45.2,346,1193,4459,22,216,139,287,148,604,-25.7,31.2,530,140,-9999,73
5257038,CWHms1,50.2391,-123.108002,884,4.5,14,-5.3,19.3,1631,318,8.9,44.1,590,1123,4902,20,180,154,273,119,664,-32.2,31.6,526,159,12.9,68
4197519,CWHms2,52.0416,-126.727203,272,6.5,14.8,-2.9,17.7,2143,436,7.7,33.9,346,1388,4212,33,226,132,286,154,422,-27.8,31.8,566,91,11.5,72
4893339,CWHvh1,50.8375,-127.799004,161,7.8,13.9,2,11.9,2778,582,6.4,23.9,141,1451,3705,28,283,112,302,190,163,-18.6,30.9,523,14,-9999,78
3483843,CWHvh2,53.3374,-129.616699,78,6.7,13.6,-0.8,14.4,3705,994,4.5,13.6,233,1277,4109,22,259,117,297,179,397,-23.6,29.9,451,0,-9999,79
3476387,CWHvh3,53.2301,-132.473404,153,6.4,13.4,0.4,13,2989,623,5.5,21.5,220,1164,4220,18,260,121,299,178,340,-21,30.2,433,0,-9999,81
4166156,CWHvm1n,52.0938,-127.312897,154,6.7,14.4,-1.4,15.8,3262,888,5.1,16.2,272,1364,4109,29,244,125,292,167,429,-25,30.9,525,0,11.1,75
